#timestamp x y z q_x q_y q_z q_w
1710569235.929078 -0.001900505216582 0.000625978463364 -0.002469164257898 0.000106964686812 -0.000072094595354 0.000011413740835 0.999999991615325
1710569236.029095 -0.000232394694884 -0.000592505749129 -0.001732768143850 0.000001032343632 0.000023919838384 -0.000082387510279 0.999999996319537
1710569236.128603 0.000271047805216 0.001096663012231 0.000217508125306 -0.000080304163360 0.000018876329042 -0.000023098774131 0.999999996330686
1710569236.228101 0.002255777158851 0.000722537509157 -0.002180334639295 0.000139579104457 0.000107542887366 -0.000010247670666 0.999999984423593
1710569236.327571 0.001561593936804 -0.000507788425430 -0.001003426472694 0.000262336193879 -0.000148459009524 0.000011264347375 0.999999954506378
1710569236.428363 -0.000211166788207 -0.001882268112394 -0.001893401910427 0.000292772484531 -0.000401198501170 0.000010532107334 0.999999876606547
1710569236.528594 -0.001018693361400 0.000885022432512 -0.002014099082091 -0.000288721787810 -0.000339972348651 0.000007556944421 0.999999900500707
1710569236.626718 -0.000275266725975 0.000106198202514 -0.001997639769074 -0.000115762351150 -0.000131848301345 -0.000028796497166 0.999999984192932
1710569236.727757 0.000046409029731 -0.000189863292590 -0.001287295551929 -0.000123256211859 -0.000150504640915 0.000086691676518 0.999999977320405
1710569236.827680 0.000154824339465 -0.000445504836991 -0.000185202514795 -0.000080520219898 -0.000095985314218 0.000040718400336 0.999999991322662
1710569236.927536 0.001451002798580 -0.000049976694541 -0.000392195603084 -0.000158785788273 0.000189615092259 0.000052331852384 0.999999968047282
1710569237.025346 -0.001643493491676 -0.000031837748156 -0.000632530220309 -0.000115902328697 -0.000133194602041 -0.000005253990964 0.999999984399121
1710569237.126297 -0.000518269485152 0.002109794449894 -0.001076297769033 -0.000273978473985 0.000053805168660 -0.000075032337498 0.999999958205472
1710569237.225252 0.000080329826886 0.001384125870127 -0.000704954118609 -0.000209831381519 0.000095317559524 -0.000078738818066 0.999999970342775
1710569237.326367 -0.000369925011388 0.000470432158523 -0.001723798012322 -0.000020758514361 0.000106335484436 -0.000037588075904 0.999999993424492
1710569237.425976 -0.001700069730581 -0.000150563153796 -0.003000122287649 -0.000022320873960 0.000049593135920 -0.000000560912477 0.999999998520991
1710569237.525184 -0.001817350636495 0.000575390947066 -0.001666620065742 -0.000047215599643 0.000102214457076 -0.000086126803468 0.999999989952531
1710569237.626109 -0.002925156136063 0.000025806491083 -0.002336673951631 -0.000068137238800 0.000088059026751 -0.000017874093892 0.999999993641719
1710569237.727492 -0.005290452139555 -0.001546756216792 -0.003432317197081 -0.000126210239640 0.000016885543088 -0.000093895617918 0.999999987484732
1710569237.824488 -0.000814928222552 0.002427365687688 -0.002767308203290 -0.000067482556101 -0.000665916734294 -0.000161888321159 0.999999762896560
1710569237.929882 0.018008013936319 0.001340063987688 -0.004583001954321 -0.000127870549419 -0.000052579207004 -0.000031660375534 0.999999989941084
1710569238.026541 0.027590927405153 -0.000568414158229 -0.004900533720611 -0.000108749056035 -0.000965867358867 -0.000292889663364 0.999999484744633
1710569238.131189 0.081205619367341 0.006716996400793 -0.000978679397342 -0.000797913172416 -0.000638357428586 0.003232350699052 0.999994253855150
1710569238.231496 0.157486454462671 0.001400676944060 -0.008096737875853 0.000057402153148 -0.000112328258893 0.009840602700035 0.999951572140298
1710569238.325365 0.253533283165488 0.014253816586292 0.001951212860876 -0.000201774212866 -0.000094697719873 0.020769008713836 0.999784276029860
1710569238.426273 0.315427925477270 0.035404163683826 0.009143085200115 -0.000829514859645 -0.000121247663018 0.035042115283048 0.999385484865869
1710569238.531590 0.369391816791042 0.062770990139626 0.001185407309148 -0.001426089118012 -0.001709016022122 0.047233247734251 0.998881407296450
1710569238.632890 0.442048559571929 0.078505542199363 -0.007221727153646 -0.000653003459797 -0.001590480456376 0.061738860122702 0.998090856139433
1710569238.737107 0.518424148865908 0.095768465355907 0.000430057688647 -0.000215175627287 -0.001776162435672 0.072865854216138 0.997340145705467
1710569238.843076 0.592046121862092 0.115342368648068 0.000660317889694 -0.001254267763740 -0.001721451677291 0.084468719495256 0.996423855015188
1710569238.944347 0.667915647972559 0.138280413467585 -0.002010730497819 -0.002176196269139 -0.002477163911435 0.095101299555205 0.995462139235673
1710569239.045202 0.745131940539180 0.170965087631980 0.002525337075407 -0.001746668136524 -0.002770401313315 0.104672516733474 0.994501351566533
1710569239.143968 0.837828198846210 0.206514557832543 0.001311945643993 -0.002046852985085 -0.001244358655531 0.114187399869976 0.993456340095187
1710569239.225732 0.925125699617676 0.244952652533418 -0.009364895265037 -0.003078224400079 -0.000264782151458 0.121785428156172 0.992551642945479
1710569239.330795 0.996670730710452 0.262216020485852 0.005784928939798 -0.001648108584367 -0.001771326959904 0.130029046574243 0.991507233047690
1710569239.424731 1.080980822353960 0.300205178021487 0.009854040036186 -0.003363219852099 -0.000991460878536 0.136965658586388 0.990569590753495
1710569239.583110 1.210893844427348 0.350125865744999 0.024257985423327 -0.008308371148299 0.000117212780512 0.146449498985234 0.989183249694917
1710569239.628264 1.238830794070732 0.360065457899614 0.028914241949798 -0.007732005097718 -0.000893633533615 0.148410583737952 0.988895199781470
1710569239.728022 1.316774662677056 0.385217663806224 0.021877159228138 -0.005284504261733 -0.001730358102967 0.155389480006797 0.987837633105136
1710569239.881723 1.421249543071287 0.432700757253918 0.009146030767082 -0.003766803014291 -0.002194869329655 0.164111829431920 0.986432106728174
1710569239.928741 1.450759788825310 0.450580096282914 0.012216453974366 -0.004751910561805 -0.002477776024205 0.165633265479518 0.986172855709675
1710569240.028665 1.541316874227703 0.496107463482037 0.011982080454583 -0.004454973922200 -0.001917726500456 0.170312255664337 0.985378207138226
1710569240.128604 1.633819246464158 0.527037793568917 0.017433555575811 -0.005488732471838 -0.002074648215491 0.173277601034937 0.984855544041972
1710569240.228566 1.718507549848252 0.555130693201574 0.019716720362728 -0.004938477006649 -0.002416001923535 0.175355396625240 0.984489847207153
1710569240.328677 1.808269472591161 0.601550816638802 0.021173844715913 -0.005656233700372 -0.002038893629205 0.178814887980691 0.983864363502179
1710569240.428879 1.906228863802377 0.639914124535412 0.023978422424422 -0.006291416706746 -0.001749464021434 0.181380220291144 0.983391363160463
1710569240.528733 1.996427982655387 0.670510706849217 0.026993371781738 -0.005836766534523 -0.001584578956998 0.180997610697992 0.983464938972186
